unique_round_id,unique_fight_id,unique_event_id,round_number,fighter_name,knockdowns,total_strikes_landed,total_strikes_attempted,takedowns,takedowns_attempted,submission_attempts,control_time,reversals,guard_passes,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,significant_strikes_standing_landed,significant_strikes_standing_attempted,significant_strikes_clinch_landed,significant_strikes_clinch_attempted,significant_strikes_ground_landed,significant_strikes_ground_attempted
14462,6071,610,2,"Demian Maia",0,21,26,2,2,2,4:10,0,1,3,5,0,1,0,0,1,4,0,0,2,2
14463,6071,610,3,"Jon Fitch",0,15,25,0,0,1,0:33,0,0,1,4,1,1,0,0,1,3,0,1,1,1
14464,6071,610,3,"Demian Maia",0,8,10,2,9,0,3:46,0,2,0,1,0,0,0,0,0,1,0,0,0,0
14465,3572,333,1,"Georges St-Pierre",1,69,87,2,2,0,4:34,0,3,37,53,2,2,0,0,6,9,1,1,32,45
14466,3572,333,1,"Jon Fitch",0,11,17,0,1,0,0:00,0,0,0,6,0,0,1,1,1,5,0,2,0,0
14467,3572,333,2,"Georges St-Pierre",0,28,60,0,1,0,0:00,0,0,20,50,0,2,7,7,26,58,1,1,0,0
14468,3572,333,2,"Jon Fitch",0,18,53,0,0,0,0:00,0,0,7,39,8,11,1,1,13,42,3,9,0,0
14469,3572,333,3,"Georges St-Pierre",2,43,62,1,2,1,1:54,1,1,18,36,3,3,3,3,17,33,3,3,4,6
14470,3572,333,3,"Jon Fitch",0,42,59,0,0,0,1:20,0,0,7,21,3,4,1,1,4,15,3,5,4,6
14471,3572,333,4,"Georges St-Pierre",0,21,38,1,1,0,1:03,0,0,13,27,2,4,2,3,15,31,0,0,2,3
14472,3572,333,4,"Jon Fitch",0,12,42,0,5,0,0:32,0,0,7,34,1,3,0,1,7,35,0,2,1,1
14473,3572,333,5,"Georges St-Pierre",0,42,56,3,3,0,3:42,0,3,15,27,6,6,3,3,13,20,0,0,11,16
14474,3572,333,5,"Jon Fitch",0,13,22,0,0,0,0:00,0,0,1,9,0,1,0,0,1,10,0,0,0,0
14475,3664,341,1,"Josh Koscheck",0,5,7,2,6,0,3:14,0,0,1,3,1,1,0,0,0,2,0,0,2,2
14476,3664,341,1,"Robbie Lawler",0,16,22,0,0,0,0:14,0,0,7,13,2,2,0,0,0,4,2,2,7,9
14477,3778,352,1,"Georges St-Pierre",0,19,26,1,1,0,2:52,0,1,2,5,0,0,0,1,0,1,0,0,2,5
14478,3778,352,1,"Josh Koscheck",0,6,15,1,2,0,1:27,0,0,1,8,0,0,0,1,0,7,0,0,1,2
14479,3778,352,2,"Georges St-Pierre",0,40,43,1,1,4,4:43,0,2,3,6,2,2,4,4,3,3,0,0,6,9
14480,3778,352,2,"Josh Koscheck",0,0,0,0,0,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14481,3778,352,3,"Georges St-Pierre",0,59,76,0,0,1,1:43,0,0,12,26,1,1,14,16,21,35,0,0,6,8
14482,3778,352,3,"Josh Koscheck",0,8,38,0,2,0,0:00,0,0,3,32,0,0,0,0,2,31,0,0,1,1
14483,4099,386,1,"Drew Fickett",0,5,14,0,0,0,0:00,0,0,0,8,0,1,0,0,0,9,0,0,0,0
14484,4099,386,1,"Josh Koscheck",0,34,37,1,1,0,4:43,0,5,4,7,0,0,0,0,2,2,0,0,2,5
14485,4099,386,2,"Drew Fickett",0,14,14,0,0,2,0:04,0,0,1,1,0,0,0,0,0,0,1,1,0,0
14486,4099,386,2,"Josh Koscheck",0,23,25,3,3,0,4:14,0,4,1,2,0,0,0,0,0,0,0,0,1,2
14487,4099,386,3,"Drew Fickett",1,14,17,0,0,1,0:12,0,1,2,4,0,0,2,3,3,6,1,1,0,0
14488,4099,386,3,"Josh Koscheck",0,38,44,2,2,0,3:37,0,1,3,7,0,0,0,0,0,4,0,0,3,3
14489,5144,504,1,"Diego Sanchez",2,6,10,0,1,0,0:04,0,0,5,9,1,1,0,0,3,7,0,0,3,3
14490,5144,504,1,"Joe Riggs",0,3,6,0,0,0,0:00,0,0,2,4,1,2,0,0,3,6,0,0,0,0
14491,4361,417,1,"Jay Hieron",0,16,36,1,1,0,0:22,0,0,5,20,3,6,3,5,10,30,1,1,0,0
14492,4361,417,1,"Joe Riggs",0,2,22,0,1,0,0:00,0,0,1,21,0,0,0,0,1,21,0,0,0,0
14493,4361,417,2,"Jay Hieron",0,62,77,1,1,0,3:55,0,0,4,13,2,2,0,0,1,9,2,2,3,4
14494,4361,417,2,"Joe Riggs",0,24,32,0,0,0,0:00,1,0,2,8,1,1,0,0,0,6,1,1,2,2
14495,4361,417,3,"Jay Hieron",1,30,34,1,1,0,3:49,0,0,4,6,0,1,0,0,1,4,0,0,3,3
14496,4361,417,3,"Joe Riggs",0,13,17,0,0,0,0:03,2,0,2,5,0,0,0,0,2,5,0,0,0,0
14497,4091,385,1,"Mike Swick",0,6,13,0,0,1,0:10,0,0,1,7,2,2,2,3,2,9,3,3,0,0
14498,4091,385,1,"Joe Riggs",0,2,5,0,2,0,0:27,0,0,0,3,0,0,1,1,0,3,1,1,0,0
14499,3948,369,1,"Chris Camozzi",1,11,13,0,0,0,0:01,0,0,8,10,0,0,3,3,4,4,7,9,0,0
14500,3948,369,1,"Joe Riggs",0,0,0,0,0,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14501,4345,415,1,"Diego Sanchez",0,25,42,1,1,0,1:23,0,3,7,20,3,3,0,0,6,18,3,4,1,1
14502,4345,415,1,"Karo Parisyan ",0,29,60,3,4,0,1:48,0,0,17,48,0,0,0,0,6,23,3,6,8,19
14503,4345,415,2,"Diego Sanchez",0,30,44,1,1,0,1:22,0,0,11,22,13,14,0,0,7,15,2,3,15,18
14504,4345,415,2,"Karo Parisyan ",0,26,41,4,4,0,1:32,0,1,9,21,0,0,0,0,8,18,0,0,1,3
14505,4345,415,3,"Diego Sanchez",0,63,85,1,1,1,2:10,1,3,18,35,14,14,0,0,6,15,10,12,16,22
14506,4345,415,3,"Karo Parisyan ",0,23,38,2,2,0,1:11,0,0,10,23,0,0,0,0,7,15,3,6,0,2
14507,4372,418,1,"Georges St-Pierre",0,56,65,1,2,0,4:10,1,0,7,16,0,0,2,2,2,2,0,0,7,16
14508,4372,418,1,"Karo Parisyan ",0,14,20,0,0,1,0:16,1,1,0,3,0,0,0,1,0,4,0,0,0,0
14509,4372,418,2,"Georges St-Pierre",0,51,65,1,1,0,4:50,0,0,15,26,7,8,0,0,1,1,0,0,21,33
14510,4372,418,2,"Karo Parisyan ",0,6,8,0,0,0,0:00,0,0,1,1,0,0,0,0,0,0,0,0,1,1
14511,4372,418,3,"Georges St-Pierre",0,31,47,4,5,0,3:07,1,0,7,19,7,7,1,2,4,12,0,0,11,16
14512,4372,418,3,"Karo Parisyan ",0,3,5,0,2,3,0:03,1,1,0,2,0,0,0,0,0,2,0,0,0,0
14513,5257,514,1,"Karo Parisyan ",0,5,9,0,0,0,0:58,0,0,2,6,0,0,0,0,2,6,0,0,0,0
14514,5257,514,1,"Dennis Hallman ",1,18,22,0,0,0,0:05,0,0,6,10,4,4,0,0,2,4,6,7,2,3
14515,4089,385,1,"Diego Sanchez",0,3,25,0,7,0,0:48,0,0,1,21,1,3,0,0,1,23,1,1,0,0
14516,4089,385,1,"John Alessio",0,10,25,0,0,0,0:00,0,0,5,19,0,1,1,1,6,21,0,0,0,0
14517,4089,385,2,"Diego Sanchez",0,6,29,1,7,0,0:10,0,0,6,29,0,0,0,0,6,29,0,0,0,0
14518,4089,385,2,"John Alessio",0,9,26,0,0,0,0:00,0,0,8,25,0,0,1,1,9,25,0,1,0,0
14519,4089,385,3,"Diego Sanchez",0,16,33,0,2,0,3:24,0,1,1,12,0,2,0,0,0,12,1,2,0,0
14520,4089,385,3,"John Alessio",0,4,12,0,0,1,0:00,0,0,2,10,0,0,0,0,1,9,1,1,0,0
14521,5993,603,1,"Carlos Condit",0,17,43,0,0,0,0:00,0,0,1,20,6,10,6,9,11,32,2,7,0,0
14522,5993,603,1,"John Alessio",0,4,14,3,5,0,1:21,0,2,2,10,0,0,0,0,2,9,0,1,0,0
14523,5993,603,2,"Carlos Condit",0,53,80,0,0,1,1:09,0,2,13,28,6,12,0,0,6,18,9,14,4,8
14524,5993,603,2,"John Alessio",0,3,18,1,6,0,1:31,0,0,0,13,1,2,0,0,0,6,0,2,1,7
14525,4781,469,1,"Mark Bocek",0,53,62,2,4,0,4:11,0,3,31,37,1,1,8,9,3,5,11,12,26,30
14526,4781,469,1,"John Alessio",0,11,20,0,0,0,0:00,0,0,1,9,0,1,0,0,0,8,1,2,0,0
14527,4781,469,2,"Mark Bocek",0,33,51,1,2,0,2:27,0,2,11,26,1,2,8,9,9,25,3,3,8,9
14528,4781,469,2,"John Alessio",0,27,49,0,0,0,0:00,0,0,12,29,1,4,1,1,12,32,2,2,0,0
14529,4781,469,3,"Mark Bocek",0,31,40,2,5,0,3:06,0,2,8,17,0,0,6,6,8,17,2,2,4,4
14530,4781,469,3,"John Alessio",0,44,71,0,0,0,0:12,0,0,12,36,2,3,4,4,15,38,3,5,0,0
14531,3226,297,1,"Brock Larson ",0,14,18,1,1,0,1:00,0,1,2,6,4,4,0,0,1,5,0,0,5,5
14532,3226,297,1,"John Alessio",0,1,1,0,0,1,0:01,0,0,1,1,0,0,0,0,0,0,0,0,1,1
14533,4679,460,1,"Diego Sanchez",0,19,44,2,2,0,4:21,0,2,11,36,4,4,0,0,1,1,1,1,13,38
14534,4679,460,1,"Nick Diaz",0,39,45,1,2,0,0:09,0,0,3,6,0,0,0,0,1,1,2,5,0,0
14535,4679,460,2,"Diego Sanchez",0,31,45,1,3,0,3:19,0,0,10,22,7,8,0,0,0,2,2,3,15,25
14536,4679,460,2,"Nick Diaz",0,41,51,0,1,0,0:52,1,0,5,14,0,0,0,0,2,9,2,2,1,3
14537,4679,460,3,"Diego Sanchez",0,15,34,2,6,1,2:45,0,1,8,24,1,1,0,0,2,6,0,1,7,18
14538,4679,460,3,"Nick Diaz",0,38,48,1,2,1,1:17,0,0,5,14,0,0,0,0,3,11,1,1,1,2
14539,3567,332,1,"Joe Riggs",0,23,43,1,4,0,0:17,0,0,15,35,4,4,0,0,7,18,12,21,0,0
14540,3567,332,1,"Nick Diaz",1,56,72,0,2,0,1:27,0,0,10,23,6,7,3,4,5,14,12,16,2,4
14541,3567,332,2,"Joe Riggs",0,23,46,1,1,0,1:38,0,0,14,35,2,3,0,0,11,25,3,7,2,6
14542,3567,332,2,"Nick Diaz",0,36,76,0,2,1,0:35,0,0,7,38,0,4,0,1,5,33,2,10,0,0
14543,3567,332,3,"Joe Riggs",0,23,46,1,3,0,0:10,0,0,13,35,3,4,0,0,10,27,6,12,0,0
14544,3567,332,3,"Nick Diaz",0,34,52,0,3,0,1:20,0,0,6,21,4,6,2,2,5,21,7,8,0,0
14545,4404,422,1,"Karo Parisyan ",0,17,39,2,3,0,3:18,0,1,7,29,1,1,0,0,3,13,1,2,4,15
14546,4404,422,1,"Nick Diaz",0,27,44,1,1,1,0:16,0,0,10,22,1,4,0,0,5,15,5,8,1,3
14547,4404,422,2,"Karo Parisyan ",0,11,26,2,5,0,0:33,0,0,9,24,1,1,1,1,6,18,5,8,0,0
14548,4404,422,2,"Nick Diaz",0,47,83,0,0,0,1:02,1,2,13,45,9,12,1,1,18,51,5,7,0,0
14549,4404,422,3,"Karo Parisyan ",0,20,39,5,7,0,3:03,0,0,7,22,0,0,1,1,3,7,1,6,4,10
14550,4404,422,3,"Nick Diaz",0,47,62,0,1,1,0:00,0,0,3,16,0,2,0,0,2,16,1,2,0,0
14551,4317,411,1,"Sean Sherk",0,14,57,0,10,0,2:03,0,0,10,53,1,1,0,0,5,32,6,22,0,0
14552,4317,411,1,"Nick Diaz",0,21,40,0,0,0,0:17,0,0,13,32,2,2,0,0,13,29,2,5,0,0
14553,4317,411,2,"Sean Sherk",0,31,68,1,5,0,1:06,1,0,7,44,2,2,0,0,3,25,6,21,0,0
14554,4317,411,2,"Nick Diaz",0,61,93,1,1,1,0:42,1,0,18,49,3,4,0,0,17,46,3,5,1,2
14555,4317,411,3,"Sean Sherk",0,35,73,1,4,0,0:38,0,0,13,49,2,2,4,4,9,33,10,22,0,0
14556,4317,411,3,"Nick Diaz",0,49,77,0,0,2,0:24,0,0,16,44,4,4,1,1,15,41,6,8,0,0
14557,6057,609,1,"Anderson Silva",0,21,40,0,0,0,0:02,0,0,13,29,4,5,4,6,17,34,4,6,0,0
14558,6057,609,1,"Nick Diaz",0,19,60,0,0,0,0:00,0,0,11,43,3,7,5,10,18,54,1,6,0,0
14559,6057,609,2,"Anderson Silva",0,21,39,0,0,0,0:00,0,0,11,29,2,2,8,8,21,39,0,0,0,0
14560,6057,609,2,"Nick Diaz",0,15,37,0,1,0,0:00,0,0,7,25,2,4,6,8,14,34,1,3,0,0
14561,6057,609,3,"Anderson Silva",0,25,53,0,0,0,0:00,0,0,11,34,4,7,10,12,25,53,0,0,0,0
14562,6057,609,3,"Nick Diaz",0,18,44,0,0,0,0:00,0,0,9,24,3,7,6,13,16,42,2,2,0,0
14563,6057,609,4,"Anderson Silva",0,15,28,0,0,0,0:00,0,0,4,15,4,5,7,8,15,28,0,0,0,0
14564,6057,609,4,"Nick Diaz",0,14,41,0,0,0,0:00,0,0,5,22,3,7,6,12,13,37,1,4,0,0
14565,6057,609,5,"Anderson Silva",0,26,57,0,0,0,0:00,0,0,18,48,0,0,8,9,25,55,1,2,0,0
14566,6057,609,5,"Nick Diaz",0,14,44,0,0,0,0:02,0,0,7,26,0,6,4,9,11,40,0,1,0,0
14567,3329,307,1,"John Alessio",0,29,42,1,1,2,3:39,0,3,7,13,0,0,1,1,1,4,0,0,7,10
14568,3329,307,1,"Brian Gassaway ",0,3,11,0,0,0,0:00,0,0,0,8,1,1,0,0,0,8,1,1,0,0
14569,5692,575,1,"Kenny Florian",0,14,33,0,0,0,0:00,0,0,3,21,1,2,3,3,6,25,1,1,0,0
14570,5692,575,1,"Gray Maynard",0,8,21,1,3,0,1:19,0,0,1,13,1,2,0,0,1,12,0,1,1,2
14571,5692,575,2,"Kenny Florian",0,5,21,0,0,0,0:00,0,0,1,14,1,4,0,0,1,17,0,0,1,1
14572,5692,575,2,"Gray Maynard",0,16,31,2,2,0,2:20,0,1,4,19,0,0,0,0,2,12,0,0,2,7
14573,5692,575,3,"Kenny Florian",0,14,31,0,0,0,0:00,0,0,3,15,2,3,0,1,4,18,1,1,0,0
14574,5692,575,3,"Gray Maynard",0,23,34,2,2,0,3:00,0,0,7,17,2,2,0,0,1,8,0,0,8,11
14575,4346,415,1,"Chris Leben",0,21,31,1,2,0,2:14,0,1,3,11,3,4,0,1,2,6,3,4,1,6
14576,4346,415,1,"Jorge Santiago",0,8,14,1,1,0,1:02,0,1,3,8,0,0,1,2,3,8,0,0,1,2
14577,4346,415,2,"Chris Leben",1,3,6,0,0,0,0:02,0,0,3,5,0,1,0,0,1,3,0,1,2,2
14578,4346,415,2,"Jorge Santiago",0,2,2,0,0,0,0:08,0,0,2,2,0,0,0,0,2,2,0,0,0,0
14579,4792,470,1,"Brian Stann",1,52,83,0,0,0,1:36,0,0,15,38,2,3,9,10,14,32,0,0,12,19
14580,4792,470,1,"Jorge Santiago",0,6,16,0,0,0,0:00,0,0,2,12,1,1,1,1,4,13,0,1,0,0
14581,4792,470,2,"Brian Stann",1,25,52,0,0,0,0:06,0,0,11,35,2,3,8,10,18,43,0,0,3,5
14582,4792,470,2,"Jorge Santiago",0,10,29,0,2,0,0:15,0,0,8,26,1,1,1,2,9,27,1,2,0,0
14583,5149,504,1,"Alan Belcher",0,17,36,1,2,1,1:53,0,0,0,16,1,1,8,8,1,12,3,3,5,10
14584,5149,504,1,"Jorge Santiago",0,13,17,0,1,3,1:51,1,1,3,6,0,0,1,2,3,6,0,0,1,2
14585,5149,504,2,"Alan Belcher",0,32,49,0,0,1,1:37,0,0,6,21,0,1,3,4,5,19,2,2,2,5
14586,5149,504,2,"Jorge Santiago",0,7,36,0,2,0,0:34,0,1,5,33,1,2,0,0,5,32,1,2,0,1
14587,5149,504,3,"Alan Belcher",1,22,37,0,0,0,0:49,0,0,5,17,0,0,6,8,8,19,0,0,3,6
14588,5149,504,3,"Jorge Santiago",0,4,16,0,0,0,0:00,0,0,3,14,0,1,1,1,4,16,0,0,0,0
14589,4678,459,1,"Diego Sanchez",0,22,37,1,3,1,--,0,2,9,23,0,0,0,0,0,5,0,1,9,17
14590,4678,459,1,"Rene Kronvold ",0,4,4,0,0,1,--,0,0,3,3,0,0,0,0,2,2,1,1,0,0
14591,4332,413,1,"Kazushi Sakuraba ",0,2,5,1,1,1,--,0,0,0,3,1,1,1,1,2,5,0,0,0,0
14592,4332,413,1,"Shannon Ritch ",0,2,7,0,0,0,--,0,0,0,3,0,0,1,1,1,4,0,0,0,0
14593,3944,369,1,"Donald Cerrone",0,7,10,1,2,1,0:33,0,2,0,1,3,4,1,1,1,2,3,4,0,0
14594,3944,369,1,"Alex Oliveira",0,17,27,0,0,0,0:51,0,0,4,13,6,7,4,4,3,9,11,15,0,0
14595,4006,374,1,"Alex Oliveira",2,58,90,0,1,0,2:25,0,0,37,66,17,20,1,1,32,55,23,30,0,2
14596,4006,374,1,"Yancy Medeiros",1,24,48,0,0,0,0:02,0,0,18,41,3,4,1,1,12,32,8,11,2,3
14597,4006,374,2,"Alex Oliveira",0,28,58,0,2,0,0:08,0,0,15,36,11,20,2,2,28,57,0,1,0,0
14598,4006,374,2,"Yancy Medeiros",0,38,83,1,1,0,0:37,0,1,25,65,7,10,5,6,30,71,1,3,6,7
14599,4006,374,3,"Alex Oliveira",0,10,16,2,2,0,0:32,0,1,9,15,1,1,0,0,9,15,0,0,1,1
14600,4006,374,3,"Yancy Medeiros",1,16,24,0,0,0,0:28,1,1,13,21,3,3,0,0,9,16,4,5,3,3
14601,3447,318,1,"Nate Marquardt",1,1,1,0,0,0,0:01,0,0,1,1,0,0,0,0,1,1,0,0,0,0
14602,3447,318,1,"Demian Maia",0,0,2,0,0,0,0:00,0,0,0,1,0,0,0,1,0,2,0,0,0,0
14603,4901,481,1,"Anderson Silva",1,14,21,0,0,0,0:25,0,0,5,9,2,3,7,9,11,15,0,0,3,6
14604,4901,481,1,"Demian Maia",0,1,4,0,2,0,0:00,0,0,0,3,0,0,1,1,1,4,0,0,0,0
14605,4901,481,2,"Anderson Silva",0,14,24,0,0,0,0:24,0,0,8,15,1,1,5,8,14,23,0,0,0,1
14606,4901,481,2,"Demian Maia",0,0,7,0,5,0,0:00,0,0,0,6,0,0,0,1,0,7,0,0,0,0
14607,4901,481,3,"Anderson Silva",0,15,29,0,0,0,0:15,0,0,5,12,1,3,9,14,15,29,0,0,0,0
14608,4901,481,3,"Demian Maia",0,2,12,0,2,0,0:00,0,0,2,10,0,2,0,0,2,11,0,1,0,0
14609,4901,481,4,"Anderson Silva",0,11,14,0,0,0,0:00,0,0,7,9,1,1,3,4,11,14,0,0,0,0
14610,4901,481,4,"Demian Maia",0,2,8,0,0,0,0:00,0,0,2,7,0,0,0,1,2,8,0,0,0,0
14611,4901,481,5,"Anderson Silva",0,8,24,0,0,0,0:18,0,0,4,19,1,2,2,2,6,21,0,0,1,2
14612,4901,481,5,"Demian Maia",0,6,22,0,4,0,0:04,0,0,5,20,0,1,0,0,3,18,2,3,0,0
14613,3686,343,1,"Demian Maia",0,14,53,0,0,0,0:00,0,0,10,47,3,5,1,1,9,45,5,8,0,0
14614,3686,343,1,"Chris Weidman",0,15,61,1,1,0,0:09,0,0,9,53,4,5,1,2,14,59,0,1,0,0
14615,3686,343,2,"Demian Maia",0,22,57,0,1,0,0:00,0,0,8,40,7,9,1,2,14,47,2,4,0,0
14616,3686,343,2,"Chris Weidman",0,17,40,2,4,0,0:46,0,2,10,32,3,4,3,3,15,37,0,1,1,1
14617,3686,343,3,"Demian Maia",0,24,68,0,6,0,0:00,0,0,17,58,4,6,0,1,16,51,5,14,0,0
14618,3686,343,3,"Chris Weidman",0,36,77,1,1,0,0:43,0,0,24,60,3,6,1,1,20,53,7,13,1,1
14619,3791,354,1,"Mark Munoz",0,7,24,0,1,0,0:24,0,0,3,19,1,2,1,1,4,20,1,2,0,0
14620,3791,354,1,"Demian Maia",0,23,49,0,0,0,0:56,0,0,11,33,4,6,5,6,13,36,7,9,0,0
14621,3791,354,2,"Mark Munoz",0,53,59,1,1,1,2:57,0,1,8,11,8,8,12,12,5,7,2,2,21,22
14622,3791,354,2,"Demian Maia",0,4,13,0,5,1,0:31,0,1,4,13,0,0,0,0,3,12,1,1,0,0
14623,3791,354,3,"Mark Munoz",0,15,32,2,5,0,2:01,0,0,8,24,3,4,0,0,9,23,0,0,2,5
14624,3791,354,3,"Demian Maia",0,13,25,0,2,1,0:26,0,0,4,15,4,5,0,0,4,16,4,4,0,0
14625,3650,340,1,"Jon Fitch",0,19,40,4,5,0,1:58,0,2,5,20,3,6,3,3,7,22,3,6,1,1
14626,3650,340,1,"Thiago Alves",0,15,41,0,0,0,0:58,1,1,3,25,1,2,3,3,5,24,1,2,1,4
14627,3650,340,2,"Jon Fitch",0,32,40,4,4,0,3:42,0,1,5,12,3,3,2,2,2,5,1,1,7,11
14628,3650,340,2,"Thiago Alves",0,6,17,0,0,0,0:19,0,0,2,9,0,1,0,2,2,12,0,0,0,0
14629,3650,340,3,"Jon Fitch",0,19,34,1,2,0,2:27,0,1,5,16,2,3,1,1,4,14,1,2,3,4
14630,3650,340,3,"Thiago Alves",0,18,45,0,0,0,0:44,1,0,8,34,1,1,4,4,11,30,1,5,1,4
14631,4082,383,1,"Jon Fitch",0,47,64,1,1,0,4:32,0,2,20,34,6,6,1,2,0,1,3,3,24,38
14632,4082,383,1,"Thiago Alves",0,1,1,1,1,3,0:22,0,0,0,0,0,0,1,1,1,1,0,0,0,0
14633,4082,383,2,"Jon Fitch",1,57,65,2,3,2,4:14,0,3,23,29,0,0,1,1,1,2,4,4,19,24
14634,4082,383,2,"Thiago Alves",0,1,1,0,0,0,0:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14635,4647,454,1,"Thiago Alves",0,13,26,0,0,0,0:00,0,0,7,20,3,3,3,3,12,24,1,2,0,0
14636,4647,454,1,"Tim Means",1,24,42,0,3,1,0:42,0,0,14,31,8,9,1,1,12,26,2,3,9,12
14637,4791,470,1,"Thiago Alves",0,14,32,0,1,0,0:16,0,0,7,25,1,1,1,1,7,20,2,7,0,0
14638,4791,470,1,"Rick Story",0,39,61,1,4,0,3:16,0,0,10,28,7,10,13,14,11,26,19,26,0,0
14639,4791,470,2,"Thiago Alves",0,12,28,1,1,0,0:34,0,1,2,15,1,1,1,3,4,18,0,1,0,0
14640,4791,470,2,"Rick Story",0,16,34,3,5,0,3:07,0,1,4,22,1,1,5,5,3,20,6,7,1,1
14641,4791,470,3,"Thiago Alves",0,28,65,0,1,0,0:10,0,0,25,62,1,1,2,2,24,59,4,6,0,0
14642,4791,470,3,"Rick Story",0,24,92,0,5,0,1:16,0,0,16,79,5,8,1,2,20,84,2,5,0,0
14643,4100,386,1,"Spencer Fisher",0,9,23,1,1,2,0:20,0,1,4,15,2,3,0,1,5,17,0,1,1,1
14644,4100,386,1,"Thiago Alves",0,39,68,1,1,0,3:40,0,3,5,22,0,0,1,3,2,8,0,2,4,15
14645,4100,386,2,"Spencer Fisher",0,13,23,0,1,1,0:55,0,0,5,13,1,3,1,1,4,10,3,7,0,0
14646,4100,386,2,"Thiago Alves",0,45,67,2,2,0,2:48,0,1,7,22,5,5,1,1,2,8,6,7,5,13
14647,5013,491,1,"Thiago Alves",0,10,24,0,0,0,0:00,0,0,4,15,1,2,5,7,10,24,0,0,0,0
14648,5013,491,1,"Laureano Staropoli",0,13,55,0,0,0,0:00,0,0,7,41,4,10,2,4,13,55,0,0,0,0
14649,5013,491,2,"Thiago Alves",0,19,59,0,0,0,0:00,0,0,7,42,3,6,9,11,18,57,1,2,0,0
14650,5013,491,2,"Laureano Staropoli",0,22,71,1,1,0,0:22,0,0,13,57,6,11,0,0,18,65,1,3,0,0
14651,5013,491,3,"Thiago Alves",0,30,65,1,3,0,0:27,0,0,16,50,1,2,12,12,26,60,3,4,0,0
14652,5013,491,3,"Laureano Staropoli",0,22,79,0,0,0,0:10,0,0,17,69,5,10,0,0,22,79,0,0,0,0
14653,4924,483,1,"Tyron Woodley",0,19,22,0,1,0,0:00,0,0,2,5,6,6,0,0,2,5,6,6,0,0
14654,4924,483,1,"Kamaru Usman",0,68,78,0,3,0,2:53,0,1,5,14,16,17,1,1,4,14,16,16,2,2
14655,4924,483,2,"Tyron Woodley",0,5,7,0,0,0,0:00,0,0,0,2,0,0,1,1,1,3,0,0,0,0
14656,4924,483,2,"Kamaru Usman",0,74,82,1,1,0,4:23,0,2,16,23,5,5,0,1,3,8,7,7,11,14
14657,4924,483,3,"Tyron Woodley",0,22,28,0,0,0,0:00,0,0,1,5,11,12,2,2,2,6,12,13,0,0
14658,4924,483,3,"Kamaru Usman",0,78,93,0,0,0,2:51,0,0,2,15,43,44,0,0,0,13,45,46,0,0
14659,4924,483,4,"Tyron Woodley",0,13,20,0,0,0,0:00,0,0,8,14,1,1,1,1,4,8,6,8,0,0
14660,4924,483,4,"Kamaru Usman",0,55,75,0,0,0,3:26,0,2,28,47,9,10,1,1,19,36,10,13,9,9
14661,4924,483,5,"Tyron Woodley",0,1,2,0,0,0,0:00,0,0,1,2,0,0,0,0,1,2,0,0,0,0
14662,4924,483,5,"Kamaru Usman",0,61,62,1,2,0,4:40,0,2,5,5,10,11,0,0,1,2,0,0,14,14
14663,5326,521,1,"Jake Shields",0,48,103,0,4,0,0:56,0,0,0,37,19,31,19,25,14,57,24,36,0,0
14664,5326,521,1,"Tyron Woodley",0,31,41,0,0,0,0:38,0,0,3,13,13,13,1,1,6,16,11,11,0,0
14665,5326,521,2,"Jake Shields",0,43,80,0,7,0,2:15,0,0,1,23,13,22,5,8,6,32,13,21,0,0
14666,5326,521,2,"Tyron Woodley",0,22,28,0,0,0,0:43,0,0,3,8,10,11,5,5,9,15,9,9,0,0
14667,5326,521,3,"Jake Shields",0,41,84,0,7,0,0:55,0,0,5,32,17,27,3,6,13,42,12,23,0,0
14668,5326,521,3,"Tyron Woodley",0,44,62,0,0,0,0:44,0,0,5,21,18,19,2,3,7,22,18,21,0,0
14669,3370,311,1,"Johny Hendricks",0,33,50,1,5,0,3:16,0,1,8,22,1,2,5,5,10,21,4,8,0,0
14670,3370,311,1,"Robbie Lawler",0,43,61,0,0,0,0:00,0,0,13,31,21,21,0,0,7,21,27,31,0,0
14671,3370,311,2,"Johny Hendricks",0,39,67,1,3,1,1:56,0,0,14,40,3,5,18,18,26,50,8,11,1,2
14672,3370,311,2,"Robbie Lawler",0,18,34,0,0,0,0:00,0,0,11,25,2,3,0,1,11,25,0,2,2,2
14673,3370,311,3,"Johny Hendricks",0,28,59,2,2,0,1:30,0,0,18,47,0,0,8,10,26,57,0,0,0,0
14674,3370,311,3,"Robbie Lawler",0,13,22,0,0,0,0:00,0,0,5,9,3,8,0,0,6,15,2,2,0,0
14675,3370,311,4,"Johny Hendricks",0,23,49,1,3,0,1:43,0,0,15,40,1,2,7,7,22,48,1,1,0,0
14676,3370,311,4,"Robbie Lawler",0,30,51,0,0,0,0:17,0,0,17,38,2,2,0,0,13,31,1,2,5,7
14677,3370,311,5,"Johny Hendricks",0,22,39,0,4,0,1:55,0,0,11,27,1,1,1,2,13,30,0,0,0,0
14678,3370,311,5,"Robbie Lawler",0,63,85,0,0,0,0:45,0,0,25,45,17,18,0,0,17,36,6,8,19,19
