unique_round_id,total_round_time,knockdowns,total_strikes_landed,total_strikes_attempted,takedowns,takedowns_attempted,submission_attempts,control_time,reversals,guard_passes,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,significant_strikes_standing_landed,significant_strikes_standing_attempted,significant_strikes_clinch_landed,significant_strikes_clinch_attempted,significant_strikes_ground_landed,significant_strikes_ground_attempted
7784,300,0,17,83,0,1,0,0:00,0,0.0,7,65,4,8,6,10,16,82,1,1,0,0
7785,300,0,26,63,0,0,0,0:13,0,0.0,20,56,3,4,2,2,23,59,2,3,0,0
7786,300,0,12,60,0,0,0,0:00,0,0.0,8,51,2,4,2,5,12,60,0,0,0,0
7787,300,0,22,37,0,0,0,1:04,1,1.0,7,20,4,4,3,3,10,23,3,3,1,1
7788,300,0,29,44,1,1,0,1:36,0,2.0,9,18,5,7,3,3,12,23,0,0,5,5
7789,300,0,14,24,0,1,0,0:00,0,0.0,8,18,4,4,1,1,11,21,1,1,1,1
7790,300,0,60,71,3,6,0,2:58,0,1.0,27,34,2,4,2,2,12,21,0,0,19,19
7791,232,1,22,50,0,0,0,0:03,0,0.0,18,46,4,4,0,0,14,41,4,5,4,4
7792,232,0,15,36,0,3,0,0:00,0,0.0,12,32,0,1,3,3,12,31,3,5,0,0
7793,300,2,72,117,1,1,0,1:12,0,0.0,53,95,4,7,0,0,42,83,8,10,7,9
7794,300,0,50,102,0,0,0,0:02,0,0.0,29,80,9,10,1,1,33,82,6,9,0,0
7795,300,0,40,77,2,4,0,0:55,0,0.0,36,72,2,3,0,0,37,71,1,4,0,0
7796,300,0,120,164,0,0,0,0:12,0,0.0,73,116,20,21,4,4,81,123,16,18,0,0
7799,300,0,19,37,1,4,0,2:22,0,1.0,10,26,4,6,0,0,8,17,2,7,4,8
7800,300,0,26,33,1,2,0,1:16,1,1.0,12,16,2,2,0,3,2,6,11,13,1,2
7803,300,0,12,28,0,0,0,0:00,0,0.0,5,17,4,8,3,3,12,28,0,0,0,0
7804,300,0,9,38,0,0,0,0:06,0,0.0,3,29,1,4,5,5,8,37,1,1,0,0
7805,300,0,11,30,0,0,0,0:00,0,0.0,4,23,7,7,0,0,11,30,0,0,0,0
7806,300,0,18,41,0,0,0,0:00,0,0.0,2,21,1,3,15,17,18,41,0,0,0,0
7807,241,0,15,38,0,1,0,0:02,0,0.0,10,32,4,5,0,0,14,37,0,0,0,0
7808,241,0,16,38,1,3,1,0:50,0,1.0,9,27,1,3,6,8,15,37,1,1,0,0
7809,300,0,41,58,0,0,0,3:14,1,1.0,17,31,4,5,2,2,7,18,0,0,16,20
7810,300,0,11,18,1,4,1,0:57,0,1.0,8,15,1,1,0,0,6,13,0,0,3,3
7811,300,0,25,36,0,0,0,1:53,1,0.0,13,22,4,4,0,0,5,13,7,7,5,6
7812,300,0,12,27,2,2,0,2:13,0,1.0,5,16,3,5,0,0,0,8,5,6,3,7
7813,300,0,13,19,0,0,0,0:40,1,0.0,5,11,3,3,2,2,3,9,1,1,6,6
7814,300,0,15,22,1,1,1,3:43,0,5.0,7,11,1,2,0,1,2,6,0,0,6,8
7815,300,1,10,41,0,0,0,0:04,0,0.0,5,35,0,0,0,1,4,32,1,4,0,0
7816,300,0,21,49,1,2,0,1:37,0,0.0,7,30,3,8,6,6,10,33,1,1,5,10
7819,270,0,35,51,1,1,1,3:09,0,3.0,9,23,0,2,2,2,5,16,0,1,6,10
7820,270,0,4,18,0,0,0,0:00,0,0.0,0,13,1,1,0,1,1,15,0,0,0,0
7823,300,0,15,32,0,0,0,0:00,0,0.0,8,24,3,3,0,1,3,20,8,8,0,0
7824,300,0,12,18,2,8,0,3:23,0,0.0,7,13,3,3,1,1,5,9,6,8,0,0
7825,300,0,5,10,0,1,0,0:00,0,0.0,1,4,0,2,1,1,2,6,0,1,0,0
7826,300,0,13,19,2,6,0,4:09,0,2.0,4,9,3,3,3,3,4,7,5,7,1,1
7827,300,0,26,42,1,2,0,0:41,0,0.0,20,35,1,1,0,0,6,14,4,7,11,15
7828,300,0,2,6,4,7,0,2:25,0,1.0,1,3,0,2,0,0,1,5,0,0,0,0
7831,300,0,23,38,1,3,0,0:17,0,0.0,6,16,2,3,6,8,7,14,6,10,1,3
7832,300,0,20,33,1,4,0,2:00,0,0.0,4,14,5,6,3,4,7,13,5,9,0,2
7833,300,0,13,18,0,1,0,2:51,0,0.0,2,5,2,2,2,4,1,5,5,6,0,0
7834,300,0,17,25,6,6,0,0:00,0,0.0,3,10,3,3,2,2,4,9,3,5,1,1
7835,300,0,19,46,0,1,0,0:50,0,0.0,5,26,3,4,3,5,8,31,3,4,0,0
7836,300,0,9,24,0,2,0,0:39,0,0.0,7,21,0,1,1,1,6,19,2,4,0,0
7837,300,0,17,59,0,1,0,0:37,0,0.0,6,35,5,12,5,11,12,52,4,6,0,0
7838,300,0,13,37,0,0,0,0:00,0,0.0,6,26,4,6,2,4,12,36,0,0,0,0
7839,247,0,38,76,2,3,0,1:37,0,0.0,18,47,3,5,2,3,9,34,0,0,14,21
7840,247,0,4,13,0,0,0,0:00,0,0.0,1,8,2,4,1,1,4,13,0,0,0,0
7843,300,0,19,30,1,2,0,1:19,0,0.0,4,8,6,10,5,6,13,19,2,5,0,0
7844,300,0,36,53,1,2,0,1:48,0,0.0,13,28,5,7,1,1,13,28,6,8,0,0
7845,245,0,49,67,1,3,0,2:23,0,2.0,36,53,2,3,5,5,8,13,1,2,34,46
7846,245,0,15,29,0,0,0,0:30,0,0.0,0,14,5,5,1,1,4,18,2,2,0,0
7847,265,0,1,2,0,2,0,0:15,1,0.0,0,1,1,1,0,0,0,1,1,1,0,0
7848,265,0,53,73,1,2,1,3:58,0,9.0,37,54,3,4,1,1,1,1,2,3,38,55
7849,300,0,40,70,0,0,0,0:36,0,0.0,26,55,6,6,4,5,17,41,2,3,17,22
7850,300,0,15,28,2,5,0,1:01,0,1.0,13,23,2,5,0,0,7,19,4,5,4,4
7853,300,0,15,58,0,0,0,0:06,0,0.0,11,52,3,5,1,1,13,54,1,1,1,3
7854,300,0,13,54,0,1,0,0:00,0,0.0,10,50,2,3,1,1,13,54,0,0,0,0
7855,300,0,20,58,0,0,0,0:03,0,0.0,9,42,3,5,8,11,19,57,1,1,0,0
7856,300,0,31,77,0,0,0,0:00,0,0.0,26,72,4,4,1,1,30,76,1,1,0,0
7857,300,0,29,62,0,0,0,0:00,0,0.0,11,38,8,12,10,12,29,62,0,0,0,0
7858,300,0,28,71,0,0,0,0:00,0,0.0,20,63,7,7,1,1,28,71,0,0,0,0
7859,300,0,21,27,0,0,2,1:52,1,2.0,6,11,2,2,1,1,3,5,0,0,6,9
7860,300,0,7,8,2,3,2,2:38,1,3.0,0,0,0,0,2,2,2,2,0,0,0,0
7861,300,0,27,35,0,0,0,0:52,1,2.0,11,16,1,1,1,1,4,6,0,0,9,12
7862,300,0,14,16,3,6,0,3:43,0,5.0,3,3,0,0,1,1,2,2,0,0,2,2
7863,300,0,28,36,1,2,0,1:28,0,0.0,2,8,1,1,2,2,3,8,0,1,2,2
7864,300,0,23,32,1,2,2,2:51,1,1.0,1,3,3,4,0,0,0,0,4,7,0,0
7865,300,0,38,70,2,4,0,1:20,0,3.0,20,40,6,9,2,3,15,31,12,20,1,1
7866,300,0,12,42,0,0,0,0:00,0,0.0,6,31,1,4,5,7,11,38,1,4,0,0
7869,300,0,45,73,0,0,0,1:11,0,0.0,16,40,3,4,8,10,26,51,1,3,0,0
7870,300,0,28,51,0,2,0,0:06,0,0.0,12,30,9,14,5,5,16,36,10,13,0,0
7871,300,0,37,50,1,1,0,3:45,0,2.0,19,30,5,6,6,7,7,12,0,0,23,31
7872,300,0,11,18,0,0,0,0:00,0,0.0,8,15,1,1,0,0,9,16,0,0,0,0
7873,266,0,21,52,0,0,0,0:00,0,0.0,13,44,2,2,5,5,12,38,8,13,0,0
7874,266,0,28,52,1,1,2,1:23,0,1.0,21,43,6,8,1,1,23,46,4,5,1,1
7875,300,0,16,45,1,1,0,0:46,0,0.0,6,32,4,5,2,4,11,39,1,1,0,1
7876,300,0,10,30,0,0,0,0:00,0,0.0,2,19,4,7,4,4,9,28,1,2,0,0
7877,300,0,14,37,0,3,0,0:07,0,0.0,9,28,0,1,3,6,9,30,3,5,0,0
7878,300,0,16,39,0,2,0,0:00,0,0.0,5,24,5,8,6,7,15,38,1,1,0,0
7879,300,0,18,30,0,3,0,0:40,0,0.0,9,21,0,0,2,2,10,22,1,1,0,0
7880,300,0,21,55,0,0,0,0:00,0,0.0,9,38,7,11,2,3,17,51,1,1,0,0
7881,300,0,26,42,0,0,0,4:18,0,0.0,14,27,0,1,2,2,2,5,0,0,14,25
7882,300,0,10,13,0,0,1,0:00,0,0.0,3,4,0,1,3,4,6,9,0,0,0,0
7883,207,0,13,51,0,0,0,0:00,0,0.0,8,41,1,4,4,6,12,50,1,1,0,0
7884,207,1,42,81,0,0,0,0:03,0,0.0,38,74,4,7,0,0,36,72,5,6,1,3
7885,300,0,36,47,1,1,0,2:42,0,1.0,3,13,11,12,7,7,9,19,1,1,11,12
7886,300,0,21,27,0,0,0,0:00,0,0.0,2,6,4,5,1,1,5,10,2,2,0,0
7887,300,0,27,31,1,2,0,3:01,0,1.0,19,23,1,1,2,2,4,5,7,8,11,13
7888,300,0,47,56,0,0,0,0:25,0,0.0,5,11,18,20,3,3,5,9,21,25,0,0
7889,300,0,16,25,0,3,0,0:00,0,0.0,11,20,3,3,2,2,16,24,0,1,0,0
7890,300,0,51,95,0,0,0,0:33,0,1.0,22,65,5,6,4,4,17,51,8,13,6,11
7891,300,0,30,60,0,0,0,0:00,0,0.0,5,25,7,10,18,25,30,60,0,0,0,0
7892,300,0,10,27,0,0,0,0:00,0,0.0,3,16,3,7,4,4,10,27,0,0,0,0
7893,300,0,21,47,0,0,0,0:00,0,0.0,1,19,10,12,9,15,20,46,0,0,0,0
7894,300,0,22,36,1,1,0,0:37,0,0.0,6,18,4,4,5,5,14,25,1,1,0,1
7895,300,0,31,51,0,1,0,0:11,0,0.0,4,15,6,12,4,5,14,32,0,0,0,0
7896,300,0,15,32,0,1,0,1:09,0,0.0,2,14,0,4,5,6,7,24,0,0,0,0
7897,218,0,22,29,1,2,1,2:30,2,4.0,4,8,2,2,0,0,1,3,2,3,3,4
7898,218,0,28,45,0,0,0,0:44,1,0.0,19,33,2,2,0,0,2,3,4,5,15,27
7899,263,2,14,23,1,1,0,1:41,0,1.0,3,12,1,1,6,6,9,17,1,1,0,1
7900,263,0,36,45,0,0,0,0:14,0,0.0,3,10,4,6,8,8,12,20,3,4,0,0
7901,189,1,12,27,0,0,0,0:02,0,0.0,10,25,1,1,1,1,8,21,2,4,2,2
7902,189,0,3,22,0,0,0,0:00,0,0.0,1,15,0,3,2,4,3,22,0,0,0,0
7903,300,0,28,38,1,1,1,1:21,0,1.0,8,14,1,2,1,1,1,3,0,1,9,13
7904,300,0,22,28,1,1,0,0:35,0,0.0,12,17,0,0,0,0,0,2,0,0,12,15
7905,229,0,9,18,0,0,1,3:27,0,4.0,1,5,1,1,0,0,0,4,0,0,2,2
7906,229,0,17,21,0,1,0,0:00,0,0.0,5,9,0,0,0,0,1,4,0,0,4,5
7907,300,0,50,61,1,2,1,3:33,0,1.0,8,11,0,0,0,0,3,5,0,0,5,6
7908,300,0,29,51,0,0,0,0:22,1,0.0,20,41,1,1,0,0,20,41,0,0,1,1
7911,300,0,37,83,0,1,0,3:46,0,0.0,23,66,5,6,2,2,4,9,0,1,26,64
7912,300,0,21,37,0,0,1,0:00,0,0.0,4,14,0,2,3,3,3,13,0,0,4,6
7913,300,0,14,28,2,5,0,2:04,0,2.0,6,18,5,7,3,3,8,17,2,4,4,7
7914,300,0,42,50,0,0,0,1:10,0,2.0,13,20,5,6,2,2,11,19,1,1,8,8
7915,300,0,30,56,1,1,1,3:47,0,6.0,21,47,4,4,0,0,8,18,0,0,17,33
7916,300,0,18,23,0,1,0,0:00,0,0.0,3,7,1,1,0,0,3,7,0,0,1,1
7917,300,0,6,10,2,3,3,1:52,1,3.0,1,4,0,0,1,1,0,3,1,1,1,1
7918,300,0,19,24,0,0,1,2:44,1,2.0,7,10,5,5,2,3,4,6,0,0,10,12
7919,218,0,17,31,0,0,1,1:01,1,2.0,6,15,1,1,1,1,5,11,0,0,3,6
7920,218,0,18,31,1,1,0,1:59,0,0.0,7,17,0,1,1,2,8,20,0,0,0,0
7921,300,0,24,31,3,3,0,3:51,0,2.0,9,15,2,3,1,1,1,3,1,1,10,15
7922,300,0,15,27,0,0,0,0:08,0,0.0,1,11,2,3,2,2,4,15,0,0,1,1
7923,174,0,30,35,2,2,0,1:52,0,4.0,25,30,4,4,0,0,7,10,2,2,20,22
7924,174,0,0,8,0,1,0,0:00,0,0.0,0,8,0,0,0,0,0,8,0,0,0,0
7937,300,0,36,91,2,4,0,0:52,0,0.0,19,66,11,16,2,3,20,66,2,6,10,13
7938,300,0,11,35,2,2,0,1:08,0,0.0,4,28,1,1,3,3,5,28,2,3,1,1
7939,300,0,38,84,3,3,0,2:47,0,0.0,17,57,1,3,2,2,12,50,1,3,7,9
7940,300,0,32,54,0,0,0,0:09,0,0.0,11,33,2,2,3,3,14,35,2,3,0,0
7941,300,0,19,44,0,2,0,1:02,0,0.0,12,37,0,0,0,0,7,31,5,6,0,0
7942,300,0,12,26,3,4,3,1:39,0,1.0,4,17,2,2,3,3,7,19,2,3,0,0
7943,264,0,45,117,0,0,0,0:01,0,0.0,32,100,10,14,3,3,41,113,4,4,0,0
7944,264,0,32,64,0,0,0,0:02,0,0.0,15,44,4,5,6,7,25,55,0,1,0,0
7945,300,0,25,43,0,1,2,2:53,0,1.0,9,19,13,20,0,0,7,19,6,11,9,9
7946,300,0,8,20,0,2,0,0:10,0,0.0,4,12,3,5,1,1,5,14,3,4,0,0
7947,181,0,65,86,0,0,1,1:28,0,3.0,29,46,4,5,0,1,7,18,3,4,23,30
7948,181,0,4,10,0,1,0,0:00,0,0.0,3,9,1,1,0,0,4,9,0,1,0,0
7953,300,0,25,64,0,0,0,0:00,0,0.0,6,42,9,11,10,11,25,64,0,0,0,0
7954,300,0,23,56,0,0,0,0:00,0,0.0,12,39,10,14,1,3,23,56,0,0,0,0
7955,300,0,31,81,0,0,0,0:00,0,0.0,13,50,7,15,11,16,31,81,0,0,0,0
7956,300,0,20,59,0,1,0,0:00,0,0.0,10,44,8,10,2,5,19,57,1,2,0,0
7957,300,0,34,56,0,0,0,0:03,0,0.0,13,33,11,13,10,10,33,54,0,0,1,2
7958,300,0,10,39,0,1,0,0:00,0,0.0,5,30,4,6,0,2,9,38,0,0,0,0
7959,300,0,28,70,0,0,0,0:00,0,0.0,13,46,6,13,9,11,28,70,0,0,0,0
7960,300,0,17,57,0,0,0,0:00,0,0.0,2,34,9,16,6,7,17,57,0,0,0,0
7961,300,0,13,39,0,0,0,0:00,0,0.0,7,30,2,4,3,4,11,37,1,1,0,0
7962,300,0,51,99,2,2,0,2:31,0,2.0,11,23,4,8,9,9,18,32,0,0,6,8
7963,300,0,5,15,0,1,0,0:48,0,0.0,3,12,1,2,0,0,3,13,1,1,0,0
7964,300,0,68,83,1,3,0,3:11,0,2.0,7,11,1,2,2,2,6,11,0,0,4,4
7965,300,0,8,17,0,0,0,0:06,0,0.0,3,11,2,3,3,3,3,11,3,4,2,2
7966,300,0,4,12,0,4,1,2:41,0,1.0,0,5,1,2,0,1,1,8,0,0,0,0
7969,300,0,47,57,0,1,0,3:24,1,2.0,0,7,3,3,0,0,0,2,0,0,3,8
7970,300,0,9,10,0,0,3,0:43,0,1.0,0,1,0,0,0,0,0,1,0,0,0,0
7971,300,0,58,72,0,1,0,3:30,0,2.0,1,5,1,1,0,0,0,2,1,1,1,3
7972,300,0,14,19,0,0,0,0:46,0,0.0,2,6,3,3,4,4,4,8,5,5,0,0
7973,300,0,33,75,0,1,1,1:58,0,0.0,6,17,1,3,0,1,2,6,0,0,5,15
7974,300,0,47,73,0,1,2,2:00,0,0.0,7,16,1,2,1,2,2,6,0,0,7,14
7975,300,0,38,48,0,0,0,2:44,0,0.0,8,13,4,4,2,3,3,7,3,3,8,10
7976,300,0,3,12,0,3,0,1:30,0,0.0,0,6,0,0,0,2,0,8,0,0,0,0
7977,300,0,30,48,0,1,0,1:03,0,0.0,12,27,9,11,4,4,14,31,9,9,2,2
7978,300,0,33,57,0,3,1,0:49,0,0.0,11,31,6,7,7,10,22,46,2,2,0,0
7979,300,0,43,82,0,1,0,0:00,0,0.0,18,53,4,5,3,4,18,51,6,10,1,1
7980,300,0,47,78,0,2,0,0:50,0,0.0,16,42,8,9,10,13,26,54,8,10,0,0
7981,300,0,30,42,1,2,0,3:42,0,4.0,13,25,4,4,2,2,7,16,2,2,10,13
7982,300,0,18,32,0,0,0,0:00,0,0.0,6,19,1,1,3,3,9,22,1,1,0,0
7983,300,0,31,44,0,0,0,3:10,0,1.0,18,29,0,0,2,2,18,29,1,1,1,1
7984,300,0,35,57,0,0,0,0:00,0,0.0,6,24,2,3,5,6,11,31,2,2,0,0
7985,300,0,34,46,1,2,0,2:19,0,1.0,10,19,3,3,1,1,6,14,0,0,8,9
7986,300,0,33,41,1,1,0,1:41,0,1.0,4,10,2,3,1,1,4,10,1,2,2,2
7987,300,0,68,110,1,1,0,0:31,0,0.0,46,81,18,22,3,6,41,75,14,15,12,19
7988,300,0,37,112,0,0,0,0:00,0,0.0,22,93,8,10,6,8,32,105,4,5,0,1
7989,300,0,40,65,1,1,0,0:41,0,1.0,31,51,6,10,2,3,29,54,3,3,7,7
7990,300,0,24,73,0,1,0,0:00,0,0.0,9,55,4,5,11,13,24,73,0,0,0,0
7991,285,2,33,49,0,0,0,0:44,0,0.0,19,34,8,8,6,7,28,44,0,0,5,5
7992,285,0,28,58,0,1,0,0:00,0,0.0,14,41,6,8,8,9,24,51,4,6,0,1
7993,300,0,21,32,0,0,0,0:18,1,0.0,8,12,0,0,0,0,2,5,0,0,6,7
7994,300,0,16,25,1,1,0,4:30,0,2.0,3,6,0,0,0,0,1,4,0,0,2,2
7995,300,0,27,38,0,1,0,0:00,0,0.0,3,10,1,1,2,2,5,12,0,0,1,1
7996,300,0,41,57,1,1,0,4:15,0,1.0,8,15,1,2,0,0,3,10,0,0,6,7
7997,300,0,11,22,0,0,0,0:00,0,0.0,5,15,1,2,0,0,6,17,0,0,0,0
7998,300,0,31,48,1,2,0,3:16,0,1.0,3,14,0,0,2,2,3,14,1,1,1,1
7999,242,0,6,10,0,0,1,0:00,0,0.0,3,6,0,0,2,3,4,7,0,1,1,1
8000,242,0,50,64,1,2,0,3:08,0,0.0,6,14,5,10,4,5,9,21,3,5,3,3
8001,295,0,20,42,1,1,0,0:57,0,0.0,3,21,6,7,5,7,6,25,8,10,0,0
8002,295,0,24,39,1,3,0,1:42,0,2.0,12,27,1,1,2,2,10,21,5,8,0,1
8007,300,0,27,36,1,5,0,0:42,0,0.0,13,21,4,4,1,1,13,19,1,1,4,6
8008,300,1,27,44,0,1,0,1:47,0,2.0,7,19,9,13,4,5,18,34,2,3,0,0
8011,300,0,44,58,1,1,0,2:04,0,2.0,8,18,5,6,3,3,7,16,4,6,5,5
8012,300,0,29,44,0,1,0,1:26,0,0.0,8,17,8,12,6,7,8,16,14,20,0,0
8013,300,0,35,55,1,4,0,1:15,0,0.0,10,27,5,6,4,5,11,28,6,8,2,2
8014,300,0,15,35,0,0,0,0:39,0,0.0,7,25,2,2,2,2,6,23,5,6,0,0
8015,300,0,80,94,2,2,0,4:26,0,4.0,24,31,7,7,2,2,2,6,1,1,30,33
8016,300,0,8,12,0,1,1,0:07,0,0.0,2,6,1,1,0,0,1,4,1,2,1,1
8023,300,0,31,50,1,3,1,3:33,0,1.0,9,24,1,3,2,2,2,12,8,11,2,6
8024,300,0,12,19,1,1,1,0:58,0,0.0,3,10,5,5,0,0,2,9,6,6,0,0
8025,300,1,42,47,1,1,1,4:47,0,5.0,16,19,1,1,0,0,0,0,1,1,16,19
8026,300,0,0,1,0,0,0,0:00,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0
8027,300,0,32,40,2,2,0,4:26,0,4.0,13,20,0,0,0,0,1,5,1,1,11,14
8028,300,0,12,20,0,0,0,0:00,0,0.0,7,15,0,0,0,0,4,9,2,4,1,2
8029,252,0,6,21,1,1,0,0:39,0,1.0,2,16,1,1,2,3,5,20,0,0,0,0
8030,252,0,18,39,0,2,1,1:05,0,1.0,13,33,1,1,0,0,8,24,3,7,3,3
8033,300,0,28,34,0,0,0,1:23,0,0.0,6,11,10,11,4,4,13,19,7,7,0,0
8034,300,0,20,36,0,1,0,0:19,0,0.0,4,18,1,2,7,8,7,22,5,6,0,0
8035,182,0,22,29,1,1,1,1:18,0,1.0,8,12,4,5,1,1,8,13,0,0,5,5
8036,182,0,11,24,0,1,0,0:06,0,0.0,2,10,0,3,1,2,3,15,0,0,0,0
8037,245,1,24,36,0,2,0,0:50,0,0.0,15,26,0,1,4,4,3,13,9,10,7,8
8038,245,1,33,47,0,1,0,1:06,0,0.0,12,24,10,10,9,11,11,19,10,10,10,16
8039,300,0,6,25,0,1,0,1:02,0,0.0,3,21,3,4,0,0,5,24,1,1,0,0
8040,300,0,15,27,2,2,0,0:38,0,0.0,5,16,4,5,1,1,6,17,4,5,0,0
8043,300,0,22,30,0,0,0,2:32,1,3.0,8,16,1,1,0,0,3,9,0,1,6,7
8044,300,0,26,40,1,1,0,2:08,0,3.0,5,17,7,7,0,0,2,9,1,1,9,14
8045,300,0,28,50,0,1,0,0:45,0,0.0,21,42,1,2,0,0,10,28,11,15,1,1
8046,300,0,64,89,2,2,0,2:19,0,0.0,40,59,13,19,0,0,17,28,25,36,11,14
8047,300,0,11,20,0,0,0,0:00,0,0.0,4,12,0,0,0,0,2,9,0,1,2,2
8048,300,0,58,81,1,1,0,3:57,0,1.0,25,42,8,9,0,0,4,11,3,3,26,37
8057,300,0,10,14,0,0,0,0:00,0,0.0,1,3,0,0,0,0,0,1,0,0,1,2
8058,300,0,9,15,1,1,0,2:19,0,2.0,1,5,0,0,0,0,0,4,0,0,1,1
8059,300,0,11,12,0,0,2,0:00,0,0.0,2,3,2,2,0,0,4,5,0,0,0,0
8060,300,0,25,36,2,2,0,3:30,0,2.0,10,17,3,3,0,0,0,6,2,3,11,11
8061,176,0,3,5,0,0,0,0:00,0,0.0,0,2,2,2,0,0,2,4,0,0,0,0
8062,176,0,28,34,1,1,0,1:56,0,2.0,21,26,2,2,0,0,3,6,10,11,10,11
8109,300,0,10,12,0,0,0,0:00,0,0.0,0,2,0,0,0,0,0,2,0,0,0,0
8110,300,1,110,140,0,0,0,4:31,0,1.0,18,34,10,10,0,0,2,4,0,0,26,40
8111,169,0,19,38,1,2,1,2:03,0,3.0,16,34,0,0,1,1,3,7,1,1,13,27
8112,169,0,3,10,0,0,0,0:02,0,0.0,0,5,0,0,0,0,0,5,0,0,0,0
8149,221,1,13,19,0,0,0,0:02,0,0.0,7,13,2,2,3,3,10,15,0,1,2,2
8150,221,0,9,17,0,0,0,0:00,0,0.0,2,6,2,5,5,6,9,17,0,0,0,0
8151,300,0,13,27,0,0,0,0:28,0,0.0,4,18,0,0,2,2,6,20,0,0,0,0
8152,300,1,18,25,0,0,0,0:10,0,1.0,5,9,3,6,5,5,11,17,2,2,0,1
8153,300,0,11,37,0,0,0,0:00,0,0.0,8,34,1,1,2,2,11,37,0,0,0,0
8154,300,0,19,40,0,0,0,0:03,0,0.0,7,26,5,6,7,8,19,38,0,2,0,0
8155,300,1,68,77,1,2,0,3:25,0,1.0,16,22,0,0,0,0,7,13,0,0,9,9
8156,300,0,12,19,0,2,0,0:07,0,0.0,1,7,6,7,3,3,5,11,5,6,0,0
8157,300,0,32,42,1,3,0,1:43,0,0.0,16,23,1,1,0,0,15,21,1,1,1,2
8158,300,0,49,82,0,0,0,1:50,0,2.0,29,54,1,1,2,3,16,33,2,3,14,22
8159,300,0,60,79,0,0,0,0:53,0,0.0,51,70,2,2,0,0,51,70,2,2,0,0
8160,300,0,39,69,0,2,0,0:27,0,0.0,18,44,3,4,2,3,17,39,6,12,0,0
8175,300,0,12,30,0,1,0,0:00,0,0.0,2,16,1,5,9,9,12,30,0,0,0,0
8176,300,0,6,11,0,0,0,0:10,0,0.0,3,8,1,1,1,1,4,9,1,1,0,0
8177,300,0,23,49,0,1,0,0:00,0,0.0,6,28,4,6,3,5,12,35,1,3,0,1
8178,300,0,16,22,0,0,0,0:56,0,0.0,6,12,4,4,0,0,9,15,1,1,0,0
8179,300,1,72,97,1,1,0,2:38,0,1.0,20,40,4,6,0,0,13,29,4,8,7,9
8180,300,0,7,13,0,0,0,0:14,0,0.0,6,12,0,0,0,0,5,11,1,1,0,0
8181,300,0,37,56,2,2,0,3:49,0,0.0,17,33,2,3,1,1,4,5,0,0,16,32
8182,300,0,42,59,1,1,0,0:06,0,0.0,10,23,4,4,1,1,8,19,2,4,5,5
8183,300,0,31,46,1,2,0,2:26,0,2.0,6,14,6,6,2,4,5,10,1,2,8,12
8184,300,0,20,27,0,0,0,0:08,0,0.0,2,6,0,1,1,2,2,8,1,1,0,0
8185,300,0,10,15,0,4,0,0:24,2,1.0,5,9,3,4,2,2,9,14,0,0,1,1
8186,300,0,13,32,1,1,0,0:44,0,0.0,10,27,2,4,1,1,11,30,0,0,2,2
8193,300,0,20,24,1,1,0,1:11,0,0.0,3,5,5,6,2,2,3,4,4,5,3,4
8194,300,0,27,39,0,0,0,0:47,0,0.0,9,20,3,3,2,3,11,22,1,2,2,2
8197,300,0,25,37,1,1,0,1:40,0,1.0,10,22,3,3,3,3,8,18,5,7,3,3
8198,300,0,25,37,0,1,0,1:41,0,0.0,4,10,3,5,1,1,4,8,4,8,0,0
8199,300,0,11,15,0,1,0,0:23,0,0.0,3,5,4,4,0,0,2,4,5,5,0,0
8200,300,0,66,81,0,0,0,3:26,1,3.0,22,32,6,7,0,0,4,9,5,7,19,23
8201,173,0,15,25,0,0,0,0:19,0,0.0,9,19,4,4,2,2,9,17,6,8,0,0
8202,173,0,21,32,1,1,1,1:25,0,3.0,14,24,3,3,0,0,5,13,6,6,6,8
8205,300,0,12,23,0,0,0,0:03,0,0.0,5,14,3,4,0,0,8,17,0,0,0,1
8206,300,0,93,131,1,1,0,4:06,0,3.0,34,59,0,0,1,1,2,6,0,0,33,54
8207,300,0,21,41,0,2,0,3:57,0,0.0,10,24,2,3,2,3,6,18,8,12,0,0
8208,300,0,7,20,0,0,0,0:00,0,0.0,2,10,1,5,1,1,2,14,2,2,0,0
8209,300,0,8,10,0,0,0,0:00,0,0.0,3,4,2,3,1,1,3,5,2,2,1,1
8210,300,0,27,37,1,2,0,4:31,0,3.0,10,14,2,2,0,0,1,2,2,3,9,11
8211,300,0,23,51,0,0,0,0:08,0,0.0,11,37,4,6,4,4,16,44,3,3,0,0
8212,300,0,13,36,0,0,0,0:32,0,0.0,5,25,2,3,2,4,7,30,2,2,0,0
8213,300,0,26,71,0,0,0,0:00,0,0.0,8,50,13,13,4,7,22,67,3,3,0,0
8214,300,0,19,49,0,0,0,0:22,0,0.0,12,39,1,4,4,4,16,45,1,2,0,0
8215,300,0,33,60,0,0,0,0:18,0,0.0,12,39,12,12,7,7,27,53,4,5,0,0
8216,300,0,19,56,0,1,0,1:07,0,0.0,9,44,5,5,2,4,7,38,9,15,0,0
8217,300,0,11,27,0,0,0,0:00,0,0.0,3,16,3,3,3,3,4,11,3,7,2,4
8218,300,0,25,38,1,2,0,1:59,0,0.0,3,13,2,3,0,0,1,6,2,4,2,6
